Usuario|NumEventos_Ed1|NumInteraccVideos_Ed1|NumInteraccProy_Ed1|NumInteraccDoc_Ed1|NumInteraccForo_Ed1|NumInteraccProb_Ed1|NumInteraccEjer_Ed1|NumInteraccActiv_Ed1|NumProbCorrect_Ed1|NumProbAttepts_Ed1|NotaProy_Ed1|WordsForum_Ed1|A->A_Ed1|A->D_Ed1|A->E_Ed1|A->F_Ed1|A->P_Ed1|A->V_Ed1|D->A_Ed1|D->D_Ed1|D->E_Ed1|D->F_Ed1|D->P_Ed1|D->V_Ed1|E->A_Ed1|E->D_Ed1|E->E_Ed1|E->F_Ed1|E->P_Ed1|E->V_Ed1|F->A_Ed1|F->D_Ed1|F->E_Ed1|F->F_Ed1|F->P_Ed1|F->V_Ed1|P->A_Ed1|P->D_Ed1|P->E_Ed1|P->F_Ed1|P->P_Ed1|P->V_Ed1|V->A_Ed1|V->D_Ed1|V->E_Ed1|V->F_Ed1|V->P_Ed1|V->V_Ed1|NumSEJavaCorrect|suspect
1291575|192|113|0|3|0|53|17|21|45|63|0|0|0.3157894736842105|0.0|0.0|0.0|0.0|0.05263157894736842|0.017543859649122806|0.03508771929824561|0.0|0.0|0.0|0.0|0.017543859649122806|0.0|0.15789473684210525|0.0|0.0|0.12280701754385964|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017543859649122806|0.017543859649122806|0.14035087719298245|0.0|0.0|0.10526315789473684|11|0
1298775|101|59|0|0|0|30|15|0|21|32|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.2916666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2916666666666667|0.0|0.0|0.08333333333333333|7|0
129971|378|290|0|0|0|50|35|0|34|53|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20588235294117646|0.0|0.0|0.3088235294117647|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3088235294117647|0.0|0.0|0.17647058823529413|4|0
130084|136|100|0|1|0|6|6|0|6|6|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.0|0.0|0.13043478260869565|0.0|0.0|0.13043478260869565|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.043478260869565216|0.08695652173913043|0.0|0.0|0.5652173913043478|0|0
1304383|139|88|0|2|0|26|12|0|26|26|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.041666666666666664|0.25|0.0|0.0|0.16666666666666666|14|0
1305939|312|270|0|1|0|16|14|2|8|16|0|0|0.037037037037037035|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.037037037037037035|0.037037037037037035|0.0|0.25925925925925924|0.0|0.0|0.2222222222222222|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.037037037037037035|0.25925925925925924|0.0|0.0|0.1111111111111111|0|0
1313160|713|520|3|0|0|127|59|54|106|142|24|0|0.310126582278481|0.0|0.0|0.0|0.012658227848101266|0.0189873417721519|0.0|0.0|0.0|0.0|0.0|0.0|0.0189873417721519|0.0|0.17088607594936708|0.0|0.006329113924050633|0.17088607594936708|0.0|0.0|0.0|0.0|0.0|0.0|0.006329113924050633|0.0|0.0|0.0|0.0|0.012658227848101266|0.006329113924050633|0.0|0.20253164556962025|0.0|0.0|0.06329113924050633|10|0
1313379|770|633|3|0|0|88|40|34|86|92|20|0|0.2857142857142857|0.0|0.0|0.0|0.009523809523809525|0.02857142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.01904761904761905|0.0|0.22857142857142856|0.0|0.009523809523809525|0.12380952380952381|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.009523809523809525|0.009523809523809525|0.01904761904761905|0.0|0.1523809523809524|0.0|0.0|0.10476190476190476|9|0
131502|99|80|0|1|0|9|9|0|7|10|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06666666666666667|0.0|0.0|0.3333333333333333|0.0|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26666666666666666|0.0|0.0|0.06666666666666667|0|0
1315111|1968|1546|4|2|77|183|68|101|177|236|26|444|0.2554517133956386|0.0|0.003115264797507788|0.021806853582554516|0.0|0.03426791277258567|0.0|0.0|0.0|0.0|0.0|0.006230529595015576|0.012461059190031152|0.0|0.08722741433021806|0.009345794392523364|0.0|0.102803738317757|0.018691588785046728|0.0|0.0|0.17445482866043613|0.012461059190031152|0.03426791277258567|0.0|0.0|0.0|0.009345794392523364|0.0|0.003115264797507788|0.028037383177570093|0.006230529595015576|0.12149532710280374|0.024922118380062305|0.0|0.03426791277258567|10|0
1318560|231|207|0|0|0|13|12|0|11|13|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.2727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.18181818181818182|1|0
131946|302|182|1|0|10|74|31|29|59|84|3|0|0.2765957446808511|0.0|0.0|0.02127659574468085|0.0|0.010638297872340425|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.19148936170212766|0.010638297872340425|0.0|0.1276595744680851|0.010638297872340425|0.0|0.010638297872340425|0.06382978723404255|0.010638297872340425|0.010638297872340425|0.0|0.0|0.0|0.0|0.0|0.010638297872340425|0.02127659574468085|0.0|0.1276595744680851|0.010638297872340425|0.0|0.0851063829787234|8|0
1320169|2391|2137|3|3|1|134|64|55|134|144|17|0|0.24607329842931938|0.005235602094240838|0.0|0.0|0.005235602094240838|0.02617801047120419|0.0|0.010471204188481676|0.0|0.0|0.0|0.005235602094240838|0.020942408376963352|0.0|0.15706806282722513|0.0|0.0|0.15706806282722513|0.0|0.0|0.0|0.0|0.0|0.005235602094240838|0.0|0.0|0.0|0.0|0.0|0.015706806282722512|0.020942408376963352|0.0|0.17801047120418848|0.005235602094240838|0.010471204188481676|0.13089005235602094|10|0
132973|126|114|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0|0
1330888|664|537|0|11|0|72|33|39|69|84|0|0|0.2677165354330709|0.015748031496062992|0.0|0.0|0.0|0.015748031496062992|0.015748031496062992|0.06299212598425197|0.0|0.0|0.0|0.007874015748031496|0.007874015748031496|0.0|0.047244094488188976|0.0|0.0|0.2047244094488189|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.015748031496062992|0.007874015748031496|0.2125984251968504|0.0|0.0|0.11811023622047244|0|0
134510|558|378|2|15|4|86|46|40|100|89|16|0|0.23333333333333334|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.04|0.0|0.013333333333333334|0.006666666666666667|0.04|0.006666666666666667|0.013333333333333334|0.16|0.0|0.0|0.12|0.0|0.006666666666666667|0.0|0.006666666666666667|0.006666666666666667|0.006666666666666667|0.0|0.006666666666666667|0.0|0.0|0.0|0.006666666666666667|0.02666666666666667|0.03333333333333333|0.14666666666666667|0.006666666666666667|0.0|0.08|0|0
1357473|341|284|0|0|0|24|10|0|19|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23809523809523808|0.0|0.0|0.19047619047619047|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23809523809523808|0.0|0.0|0.3333333333333333|11|0
137335|50|43|0|0|0|3|0|0|1|3|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0
137545|57|47|0|1|0|5|0|0|2|5|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.0|0.5|2|0
1377670|50|28|0|0|0|16|2|0|13|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.5|11|0
137854|102|54|0|1|0|14|14|0|14|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.047619047619047616|0.0|0.0|0.0|0.0|0.047619047619047616|0.47619047619047616|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.14285714285714285|0|0
1379097|130|95|0|0|0|19|6|0|17|19|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.21428571428571427|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21428571428571427|0.0|0.0|0.35714285714285715|11|0
1390336|253|180|0|0|0|46|16|16|36|52|0|0|0.22448979591836735|0.0|0.0|0.0|0.0|0.08163265306122448|0.0|0.0|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.16326530612244897|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08163265306122448|0.0|0.16326530612244897|0.0|0.0|0.12244897959183673|7|0
140220|780|634|0|40|1|44|30|0|23|46|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3274336283185841|0.0|0.0|0.0|0.017699115044247787|0.0|0.008849557522123894|0.13274336283185842|0.0|0.0|0.12389380530973451|0.0|0.0|0.0|0.0|0.0|0.008849557522123894|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008849557522123894|0.13274336283185842|0.008849557522123894|0.0|0.23008849557522124|6|0
1403041|156|81|0|13|2|47|14|33|34|56|0|0|0.4507042253521127|0.014084507042253521|0.0|0.0|0.0|0.0|0.014084507042253521|0.14084507042253522|0.0|0.0|0.0|0.014084507042253521|0.0|0.014084507042253521|0.09859154929577464|0.014084507042253521|0.0|0.07042253521126761|0.0|0.0|0.0|0.014084507042253521|0.0|0.014084507042253521|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09859154929577464|0.0|0.0|0.04225352112676056|0|0
1404637|147|0|1|0|0|138|60|78|16|174|8|0|0.5289855072463768|0.0|0.021739130434782608|0.0|0.007246376811594203|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.036231884057971016|0.0|0.39855072463768115|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.007246376811594203|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1
1411946|181|169|0|1|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8333333333333334|0|0
1414381|617|533|0|1|0|33|18|0|18|39|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017241379310344827|0.0|0.0|0.1896551724137931|0.0|0.0|0.10344827586206896|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.017241379310344827|0.1206896551724138|0.0|0.0|0.5517241379310345|8|0
1428638|55|29|0|0|0|18|6|0|12|18|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.0|7|0
1443725|141|61|2|4|0|48|25|23|52|49|16|0|0.3125|0.0|0.0|0.0|0.015625|0.015625|0.0|0.046875|0.0|0.0|0.0|0.015625|0.046875|0.0|0.28125|0.0|0.0|0.0625|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03125|0.0|0.0|0.109375|0.0|0.015625|0.046875|0|0
1450279|97|70|0|0|0|15|0|0|8|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|8|0
14554|862|668|4|0|1|106|45|61|120|113|28|0|0.30625|0.0|0.0|0.0|0.00625|0.06875|0.0|0.0|0.0|0.0|0.0|0.0|0.025|0.0|0.14375|0.0|0.0|0.1125|0.0|0.0|0.0|0.0|0.00625|0.0|0.0|0.0|0.0|0.0|0.0|0.01875|0.05|0.0|0.1375|0.00625|0.0125|0.10625|0|0
145771|92|69|0|0|0|14|0|0|12|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|12|0
1467212|123|26|0|1|0|73|36|22|51|83|0|0|0.2647058823529412|0.014705882352941176|0.0|0.0|0.0|0.029411764705882353|0.0|0.0|0.0|0.0|0.0|0.014705882352941176|0.029411764705882353|0.0|0.4411764705882353|0.0|0.0|0.058823529411764705|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029411764705882353|0.0|0.08823529411764706|0.0|0.0|0.029411764705882353|11|0
1470882|423|359|0|2|0|32|15|15|30|35|0|0|0.2653061224489796|0.0|0.0|0.0|0.0|0.02040816326530612|0.0|0.02040816326530612|0.0|0.0|0.0|0.02040816326530612|0.0|0.0|0.14285714285714285|0.0|0.0|0.16326530612244897|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04081632653061224|0.02040816326530612|0.16326530612244897|0.0|0.0|0.14285714285714285|0|0
148066|138|93|0|0|0|28|14|0|22|28|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.391304347826087|0.0|0.0|0.17391304347826086|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21739130434782608|0.0|0.0|0.21739130434782608|11|0
148361|58|33|0|0|0|14|0|0|10|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|10|0
1492881|250|96|3|3|0|115|47|54|113|126|23|0|0.3787878787878788|0.0|0.0|0.0|0.022727272727272728|0.007575757575757576|0.0|0.015151515151515152|0.0|0.0|0.0|0.007575757575757576|0.022727272727272728|0.0|0.21212121212121213|0.0|0.0|0.12121212121212122|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.015151515151515152|0.007575757575757576|0.0|0.14393939393939395|0.0|0.0|0.045454545454545456|11|0
1492991|223|145|0|0|0|51|16|20|47|61|0|0|0.34|0.0|0.0|0.0|0.0|0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.02|0.0|0.22|0.0|0.0|0.08|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.04|0.0|0.1|0.0|0.0|0.14|7|0
1494024|298|253|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0|0
149704|798|666|0|8|0|60|23|22|48|74|0|0|0.20618556701030927|0.0|0.0|0.0|0.0|0.020618556701030927|0.0|0.061855670103092786|0.0|0.0|0.0|0.020618556701030927|0.010309278350515464|0.010309278350515464|0.1134020618556701|0.0|0.0|0.10309278350515463|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.010309278350515464|0.010309278350515464|0.12371134020618557|0.0|0.0|0.30927835051546393|10|0
1508693|325|280|0|0|0|15|15|0|10|17|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25806451612903225|0.0|0.0|0.22580645161290322|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22580645161290322|0.0|0.0|0.2903225806451613|0|0
151022|58|31|0|0|0|16|2|0|11|16|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.16666666666666666|0.0|0.0|0.6666666666666666|10|0
151191|558|311|5|16|24|108|46|62|116|131|31|58|0.2896174863387978|0.01092896174863388|0.0|0.03278688524590164|0.0|0.00546448087431694|0.00546448087431694|0.04918032786885246|0.00546448087431694|0.01092896174863388|0.0|0.01639344262295082|0.0273224043715847|0.0|0.13114754098360656|0.0|0.0|0.09289617486338798|0.01092896174863388|0.00546448087431694|0.0|0.08196721311475409|0.0273224043715847|0.00546448087431694|0.0|0.00546448087431694|0.0|0.0|0.0|0.01639344262295082|0.00546448087431694|0.01092896174863388|0.11475409836065574|0.00546448087431694|0.0|0.03278688524590164|0|0
151503|248|185|0|0|0|39|12|13|37|42|0|0|0.2558139534883721|0.0|0.0|0.0|0.0|0.046511627906976744|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.13953488372093023|0.0|0.0|0.11627906976744186|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.023255813953488372|0.0|0.13953488372093023|0.0|0.0|0.2558139534883721|8|0
151644|70|40|0|3|0|18|3|0|11|20|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2222222222222222|0.0|0.0|0.0|0.0|0.0|0.0|0.2222222222222222|0.0|0.0|0.1111111111111111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1111111111111111|0.1111111111111111|0.0|0.0|0.2222222222222222|9|0
1525357|107|91|0|0|0|5|0|0|3|5|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3|0
1532872|76|37|0|0|0|29|14|0|19|31|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36363636363636365|0.0|0.0|0.22727272727272727|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2727272727272727|0.0|0.0|0.13636363636363635|9|0
154569|345|315|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0|0
1556729|369|306|0|4|0|46|9|23|43|59|0|0|0.4222222222222222|0.0|0.0|0.0|0.0|0.08888888888888889|0.0|0.06666666666666667|0.0|0.0|0.0|0.022222222222222223|0.0|0.0|0.1111111111111111|0.0|0.0|0.06666666666666667|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08888888888888889|0.0|0.08888888888888889|0.0|0.0|0.044444444444444446|8|0
1587193|80|47|0|0|0|25|10|0|14|26|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3125|0.0|0.0|0.3125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3125|0.0|0.0|0.0625|6|0
1591428|5|3|0|0|1|0|0|0|0|0|0|31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0|0
1600908|252|106|1|2|0|105|45|60|113|134|8|0|0.4789915966386555|0.008403361344537815|0.0|0.0|0.008403361344537815|0.008403361344537815|0.0|0.008403361344537815|0.0|0.0|0.0|0.0|0.025210084033613446|0.0|0.31092436974789917|0.0|0.0|0.04201680672268908|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.008403361344537815|0.0|0.0|0.06722689075630252|0.0|0.0|0.03361344537815126|0|1
1602560|275|128|3|8|0|101|42|46|103|112|24|0|0.36607142857142855|0.008928571428571428|0.017857142857142856|0.0|0.008928571428571428|0.008928571428571428|0.008928571428571428|0.0625|0.0|0.0|0.0|0.0|0.026785714285714284|0.0|0.24107142857142858|0.0|0.008928571428571428|0.09821428571428571|0.0|0.0|0.0|0.0|0.0|0.0|0.008928571428571428|0.0|0.0|0.0|0.0|0.008928571428571428|0.0|0.0|0.11607142857142858|0.0|0.008928571428571428|0.0|13|1
1604264|248|222|0|0|0|6|0|0|3|6|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3|0
1604302|88|62|0|0|0|14|0|0|10|14|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|10|0
1614945|83|57|0|0|0|17|2|0|5|18|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.4|3|0
161876|118|94|0|1|0|18|3|0|12|19|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.14285714285714285|0.0|0.0|0.14285714285714285|0.0|0.0|0.14285714285714285|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2857142857142857|0.0|0.0|0.2857142857142857|10|0
162871|103|74|0|0|0|22|7|0|12|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|0.0|0.25|7|0
1630032|55|13|0|2|0|30|14|1|27|31|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.05263157894736842|0.0|0.0|0.0|0.05263157894736842|0.05263157894736842|0.631578947368421|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05263157894736842|0.0|0.0|0.10526315789473684|12|0
1640175|175|133|0|0|0|21|11|2|9|21|0|0|0.03333333333333333|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.0|0.0|0.0|0.0|0.0|0.03333333333333333|0.0|0.16666666666666666|0.0|0.0|0.16666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.0|0.36666666666666664|2|0
1643400|102|65|0|0|0|24|10|0|15|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.26666666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3333333333333333|0.0|0.0|0.06666666666666667|7|0
1654063|147|119|0|0|0|22|8|0|13|24|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.38461538461538464|0.0|0.0|0.23076923076923078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.23076923076923078|0.0|0.0|0.15384615384615385|6|0
1654684|207|187|0|0|0|3|3|0|3|3|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.09090909090909091|0.0|0.0|0.18181818181818182|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.18181818181818182|0.0|0.0|0.5454545454545454|0|0
1655213|365|314|0|0|0|27|11|1|19|29|0|0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20689655172413793|0.0|0.0|0.1724137931034483|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.034482758620689655|0.0|0.1724137931034483|0.0|0.0|0.3793103448275862|10|0
